title,photo,summary,published,link,category,source
"Na menšinách se dá číst represe nejlíp. Zkoumám vztah moci a literatury, říká vědec",https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Je znalcem literatury Latinské Ameriky, v oblasti projezdil každý kout. Dlouhodobě ho zajímá vztah literatury a totalitní moci, momentálně však hispanista Daniel Nemrava zkoumá fenomén, nad kterým má člověk tendenci zprvu začít zívat. Archivy. V jeho podání váš však zívání hned přejde. Archivy totiž píšou nesmírně silné příběhy, mění pohled na dějiny a zásadní informace se skrývají „mezi regály“.","Thu, 09 Dec 2021 18:58:41 +0000",https://denikn.cz/764723/revolucionar-a-gay-v-jedne-cele-zkoumam-vztah-nasili-totality-a-literatury-rika-hispanista/,Věda,denikn.cz
Covidová opona napříč Evropou: postkomunistické země si vedou citelně hůře než západ kontinentu,https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Střední Evropu covid nezná. Jen východní a západní. A rozlišuje mezi nimi tak zřetelně, jako by věděl, kudy vedla železná opona, hranice dvou světů. V jistém smyslu to asi skutečně ví.","Mon, 06 Dec 2021 02:51:21 +0000",https://denikn.cz/762172/covidova-opona-napric-evropou-postkomunisticke-zeme-si-vedou-citelne-hure-nez-zapad-kontinentu/,Věda,denikn.cz
"Popisuju formy bláznovství a dávám jim učená jména, říká ekonom Jakub Steiner",https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Tradiční ekonomie vidí člověka jako rozumnou bytost, která se v životě rozhoduje podle toho, co skutečně chce a co je pro ni nejlepší. Jenže zapomíná, že lidé jsou trošku šílení a dělají chyby. Toho si ale všímá behaviorální ekonomie a do svých modelů vnáší nejnovější poznatky o niterných pochodech člověka. Mezi špičku v oboru patří i Jakub Steiner.","Sat, 04 Dec 2021 15:21:15 +0000",https://denikn.cz/760949/popisuju-formy-blaznovstvi-a-davam-jim-ucena-jmena-rika-ekonom-jakub-steiner/,Věda,denikn.cz
"„Já mám protilátky!“ Biolog vysvětluje, co to znamená a jestli se na ně můžeme spolehnout",https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"„Panuje předpoklad, že mít protilátky je skvělé. Ano, je to dobré. Nebo spíš – není to špatné. Ale mít ‚nějaké‘ protilátky ještě neznamená být chráněný,“ varuje buněčný biolog Adam Obr. „Imunita vzniklá po infekci se jeví jako kvalitní, alespoň po nějaký čas, ale nemá to vyznít jako apel: Běžte se nakazit, kašlete na vakcínu.“","Fri, 03 Dec 2021 19:45:21 +0000",https://denikn.cz/760426/ja-mam-protilatky-biolog-vysvetluje-co-to-znamena-a-jestli-se-na-ne-muzeme-spolehnout/,Věda,denikn.cz
"První pilulka proti covidu není tak skvělá, jak se původně zdálo. Přesto se bude používat",https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Expertní panel americké lékové agentury FDA doporučil ke schválení první „pilulku proti covidu“, kterou je antivirotikum molnupiravir, dříve již schválené ve Spojeném království. Hlasování bylo těsné a lék rozhodně není bezproblémový.","Wed, 01 Dec 2021 14:18:20 +0000",https://denikn.cz/759717/prvni-pilulka-proti-covidu-neni-tak-skvela-jak-se-puvodne-zdalo-presto-se-bude-pouzivat/,Věda,denikn.cz
"Jestli je omikron nakažlivější, covidová situace se brzy zhorší. A nakažlivější skoro určitě je",https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Variantě viru SARS-CoV-2, jejíž technické pojmenování zní B.1.1.529, přidělila Světová zdravotnická organizace jméno omikron. To je taky skoro jediné, co o nové podobě koronaviru víme zcela jistě.","Mon, 29 Nov 2021 11:07:04 +0000",https://denikn.cz/757981/jestli-je-omikron-nakazlivejsi-covidova-situace-se-brzy-zhorsi-a-nakazlivejsi-skoro-urcite-je/,Věda,denikn.cz
"Mám byznysový sen sbírat lógr z kávy a využít ho jako zdroj. Věda není pro mě, říká mladá chemička",https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Z dětství si dobře pamatuje bombardování Bělehradu, odkud pochází. Aleksandra Ilić studovala v Drážďanech a nyní v Praze zkoumá odpadní vody a jejich další využití v rámci mezinárodního projektu. „Chci se podílet na něčem, co bude dobré pro planetu. Nějak přispět,“ říká. Z vědy pak chce zmizet a vrátit se domů na Balkán. Má totiž pozoruhodný byznysový plán.","Fri, 26 Nov 2021 17:33:59 +0000",https://denikn.cz/755228/mam-byznysovy-sen-sbirat-logr-z-kavy-a-vyuzit-ho-jako-zdroj-veda-neni-pro-me-rika-mlada-chemicka/,Věda,denikn.cz
"Nová varianta koronaviru budí obavy. Možná nadměrné, protože se o ní zatím neví skoro nic",https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"O variantě viru SARS-CoV-2, která se prozatím označuje jako B.1.1.529, vědí odborníci zatím velmi málo. To, co vědí, jim ale působí starosti.","Fri, 26 Nov 2021 10:17:43 +0000",https://denikn.cz/756392/nova-varianta-koronaviru-budi-obavy-mozna-nadmerne-protoze-se-o-ni-zatim-nevi-skoro-nic/,Věda,denikn.cz
Živě: WHO označila novou variantu řeckým písmenem omikron. Státy omezují vstup lidí z jihu Afriky,https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Nová varianta koronaviru, která se objevila na jihu Afriky, zvyšuje obavy odborníků. Mutace s&#160;označením B.1.1.529 se šíří rychleji než varianta delta, v&#160;pátek se jí bude zabývat také světová zdravotnická organizace.","Fri, 26 Nov 2021 08:40:32 +0000",https://denikn.cz/756295/zive-obavy-z-nove-mutace-koronaviru-sili-lety-z-jihoafrickych-zemi-rusi-i-cesko/,Věda,denikn.cz
"Česko postrádá množství lidí s odvahou rozhodnout nepopulárně, říká vědec z Oxfordu Jan Kulveit",https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Výzkumný pracovník Institutu budoucnosti lidstva na Oxfordské univerzitě Jan Kulveit dlouhodobě sleduje epidemickou situaci v Česku, jako člen nezávislé Mezioborové skupiny pro epidemické situace (MeSES) studuje nové poznatky a přichází s návrhy, co by bylo třeba dělat pro zlepšení. Upozorňuje, že v týmu budoucího ministra zdravotnictví chybí sociologové, ekonomové nebo psychologové. V rozhovoru pro Deník N hodnotí postup proti pandemii navržený vznikající vládou a pojmenovává hlubší problémy, s nimiž se země nyní potýká.","Thu, 25 Nov 2021 13:08:59 +0000",https://denikn.cz/755329/cesko-postrada-mnozstvi-lidi-s-odvahou-rozhodnout-nepopularne-rika-vedec-z-oxfordu-jan-kulveit/,Věda,denikn.cz
Superkýčař? Pokleslý autor nepůvodních snímků? Kauza Martina Stranky odhaluje nejistou půdu inspirace v umění,https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Martin Stranka je fotograf, který o sobě rád dává vědět. Vytváří technicky dokonalé fotky, dodává k nim v rozhovorech emotivní příběhy, umí si ohlídat své PR. I to může patřit k důvodům, proč jej ke konci jeho velké výstavy v pražském Mánesu s chutí napadlo několik kolegů a obvinilo jej z kopírování jiných. Spor původně živený sociálními sítěmi vede k obecnější rozvaze, kde je přípustná hranice inspirace v umění.","Mon, 13 Dec 2021 07:13:43 +0000",https://denikn.cz/766849/superkycar-poklesly-autor-nepuvodnich-snimku-kauza-matina-stranky-odhaluje-nejistou-pudu-inspirace-v-umeni/,Kultura,denikn.cz
Twitterová básnířka Lockwood reprezentuje svou generaci jízdou po horské dráze banalit,https://static.novydenik.com/2020/09/logo_denikn_rgb.png,Je to jako scrollování feedem Instagramu. Nakonec ale kniha Nikdo o tom nemluví „twitterové básnířky“ Patricie Lockwood vypoví o současnosti mnohem více.,"Sun, 12 Dec 2021 07:12:33 +0000",https://denikn.cz/765642/twitterova-basnirka-lockwood-reprezentuje-svou-generaci-jizdou-po-horske-draze-banalit/,Kultura,denikn.cz
Knihy roku 2021 podle iLiteratury,https://static.novydenik.com/2020/09/logo_denikn_rgb.png,Web zaměřený na sledování novinek ve světě literatury nazvaný iLiteratura připravuje každý prosinec seznam mimořádných knih uplynulého roku. Letos jsme se rozhodli v rámci mediální spolupráce představit jejich výběr i&#160;našim čtenářům.,"Thu, 09 Dec 2021 18:58:42 +0000",https://denikn.cz/764953/knihy-roku-2021-podle-iliteratury/,Kultura,denikn.cz
"Na menšinách se dá číst represe nejlíp. Zkoumám vztah moci a literatury, říká vědec",https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Je znalcem literatury Latinské Ameriky, v oblasti projezdil každý kout. Dlouhodobě ho zajímá vztah literatury a totalitní moci, momentálně však hispanista Daniel Nemrava zkoumá fenomén, nad kterým má člověk tendenci zprvu začít zívat. Archivy. V jeho podání váš však zívání hned přejde. Archivy totiž píšou nesmírně silné příběhy, mění pohled na dějiny a zásadní informace se skrývají „mezi regály“.","Thu, 09 Dec 2021 18:58:41 +0000",https://denikn.cz/764723/revolucionar-a-gay-v-jedne-cele-zkoumam-vztah-nasili-totality-a-literatury-rika-hispanista/,Kultura,denikn.cz
Není to Mafia! Českou hrou dekády je Kingdom Come: Deliverance. Za rok 2020 získali cenu Creaks od Amanity,https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Po kvantitativní stránce se stav českého herního průmyslu za rok 2020 dočkal analýzy již v červnu. Studie zveřejněná Asociací českých herních vývojářů tehdy uvedla, že obrat v českém herním odvětví přesáhl 5,3 miliardy korun. Na kvalitativní hodnocení došlo ve středu večer v rámci ceremoniálu 11. ročníku České hry roku.","Thu, 09 Dec 2021 12:21:14 +0000",https://denikn.cz/764908/neni-to-mafia-ceskou-hrou-dekady-je-kingdom-come-deliverance-za-rok-2020-ziskali-cenu-creaks-od-amanity/,Kultura,denikn.cz
Rozmanitý svět hmyzu,https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Co slyší octomilky, jak vidí motýli, k čemu všemu slouží feromony a jak se spolu dorozumívají mravenci? Objemná kniha významného českého entomologa skýtá fascinující pohled do smyslového světa hmyzu, který je mnohem bohatší, než si většina z nás vůbec dokáže představit.","Wed, 08 Dec 2021 22:56:14 +0000",https://denikn.cz/764618/rozmanity-svet-hmyzu/,Kultura,denikn.cz
Skleničku veltlínského a pak eutanázii,https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Co by člověk udělal se svým životem, kdyby věděl, že za rok už se možná vůbec nebude hýbat a nezvládne o sobě rozhodovat? Pan Turin už několik let žije kvůli roztroušené skleróze v&#160;pečovatelském domě. Každý den pije veltlínské, laškuje se sestřičkami a snaží se přesvědčit svou ženu, aby ho odvezla do Švýcarska, kde by podstoupil eutanázii. Ačkoli román poukazuje na závažná témata, je vtipný a nepatetický.","Wed, 08 Dec 2021 22:51:59 +0000",https://denikn.cz/764614/sklenicku-veltlinskeho-a-pak-eutanazii/,Kultura,denikn.cz
Válka jako prokrastinace,https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"V armádě čichá plyn ze sprejů, sbírá kousky rozstřílených kamarádů, vykopává dveře iráckých vesničanů, sní nad katalogem z Ikey a&#160;nechává si od kámošů posílat drogy. Po návratu do nich spadne naplno, protože i když byl život v Iráku nesnesitelný, není možné ho jen tak nechat za sebou. Poloautobiografický román Nico Walkera barvitě zachycuje absurditu a&#160;zvrácenost moderního válčení.","Wed, 08 Dec 2021 22:49:11 +0000",https://denikn.cz/764612/valka-jako-prokrastinace/,Kultura,denikn.cz
Nevyčerpatelnost všedních dní,https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Ve své nejnovější sbírce používá básník Jan Vozka úsporný, civilní jazyk a variuje známé motivy. Zavedené schéma se ale nebojí nabourat občasnými nenadálými výkřiky. Výsledkem je poezie, která opakovaně dokazuje nevyčerpatelnost zobrazování všedních dní.","Wed, 08 Dec 2021 22:46:07 +0000",https://denikn.cz/764610/nevycerpatelnost-vsednich-dni/,Kultura,denikn.cz
Deset černobílých jehňat,https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Co všechno může znamenat být Čechem? S několika „Afročechy“ můžeme nahlédnout do hloubky identifikačních zmatků i utrpení a&#160;při čtení jejich příběhů přemýšlet, jak moc se zkušenost druhého liší od té naší. Co všechno pak může znamenat být Čechem?","Wed, 08 Dec 2021 22:43:25 +0000",https://denikn.cz/764606/deset-cernobilych-jehnat/,Kultura,denikn.cz
"Dlouho tu nebyla lepší příležitost říct si o více peněz. Řada firem už s tím počítá, tvrdí experti",https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Zdražující zboží i služby znamenají pro české zaměstnance stále citelnější zásah do peněženky. Kromě energií stojí více i potraviny, bydlení nebo doprava. Meziroční inflace se v říjnu přiblížila šesti procentům, ekonomové přitom očekávají, že ceny porostou dál. Zeptali jsme se proto pěti odborníků, zda by si právě teď měli zaměstnanci říct v práci o více peněz. Nastala na to vhodná doba, nebo je lepší ještě chvíli počkat? A kolik chtít případně přidat? Stejně tak experti popisují, jak se v současné době staví ke zvyšování mezd firmy a v jakých odvětvích je teď vyšší šance, že si lidé přilepší natolik, aby si zachovali svou dosavadní životní úroveň.","Mon, 13 Dec 2021 09:37:29 +0000",https://denikn.cz/762760/dlouho-tu-nebyla-lepsi-prilezitost-rict-si-o-vice-penez-rada-firem-uz-s-tim-pocita-tvrdi-experti/,Ekonomika,denikn.cz
"Ve firmě má kult, technologii ale nerozumí, říkají bývalí zaměstnanci. Přinášíme profil šéfa kontroverzní firmy Xixoio",https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Činnost společnosti Xixoio vyvolává otázky, jestli není Ponziho schématem nebo pyramidovou hrou. Jejímu šéfovi Richardu Watzkemu se do ní přitom povedlo přilákat známá jména českého byznysu i herce Jaroslava Duška. Podle lidí, kteří se s Watzkem už rozešli, podnikatel dokáže zaujmout svým charismatem. Zároveň ale plně nerozumí technologiím, na nichž projekt Xixoio stojí.","Fri, 10 Dec 2021 10:43:53 +0000",https://denikn.cz/764062/ve-firme-ma-kult-technologii-ale-nerozumi-rikaji-byvali-zamestnanci-prinasime-profil-sefa-kontroverzni-firmy-xixoio/,Ekonomika,denikn.cz
Finanční „revoluce“ pod dohledem zlatého kance. Máme dokumenty a svědectví o kontroverzním projektu Xixoio,https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Na billboardech u hlavních silnic i na titulních stranách velkých deníků slibuje společnost Xixoio podíl na budoucím úspěchu. Lidé ho mají dosáhnout koupí takzvaných investičních tokenů, které jsou k dostání za minimálně deset tisíc korun. Ty mají pomoci k vytvoření nového systému financování firem, určování jejich hodnoty je ale neprůhledné. Nabízejí je nelicencovaní prodejci slibující rychlé zbohatnutí. Deník N shromáždil interní dokumenty, mluvil s bývalými zaměstnanci společnosti a současnými obchodními zástupci. Způsob fungování a systém provizí vyvolávají otázky, jestli nejde o nelegální Ponziho nebo pyramidové schéma.","Fri, 10 Dec 2021 10:21:17 +0000",https://denikn.cz/763092/financni-revoluce-pod-dohledem-zlateho-kance-mame-dokumenty-a-svedectvi-o-kontroverznim-projektu-xixoio/,Ekonomika,denikn.cz
"Je to psychická rána, ale nechtěl jsem vyhořet. Konec firmy byla lekce za dvacet milionů, říká podnikatel Kováčik",https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Koronavirová pandemie se zdála být pro podnikatele Petra Kováčika ideální příležitostí. Jeho platforma pro výuku jazyků Blabu měla přes internet propojovat rodilé mluvčí se studenty. Kováčik ale po dvou letech a dvaceti utracených milionech projekt uzavřel. „V tu chvíli cítíte nespravedlnost, ale jedinou možností je se s tím vyrovnat a jít dál,“ říká muž, který stojí také za českým slevovým portálem Skrz. Ten od něj před čtyřmi lety koupila britská skupina Secret Escapes.","Fri, 03 Dec 2021 10:05:03 +0000",https://denikn.cz/760085/je-to-psychicka-rana-ale-nechtel-jsem-vyhoret-konec-firmy-byla-lekce-za-dvacet-milionu-rika-podnikatel-kovacik/,Ekonomika,denikn.cz
Části podnikatelů by se mohlo ubrat z administrativy. K Evropské komisi zamířila žádost o vyšší hranici pro registraci k DPH,https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Ministryně financí Alena Schillerová poslala eurokomisaři Paolu Gentilonimu dopis, ve kterém za Českou republiku požádala o možnost zvýšit hranici obratu pro osvobození od daně z přidané hodnoty až na dva miliony korun. Ministerstvo financí věří, že Evropská komise žádost schválí. Její vyřízení ale tak jako tak nějaký čas potrvá. Případné navýšení limitu pro registraci k DPH tak již bude na kabinetu Petra Fialy. Vzhledem k tomu, že tento krok má nově vznikající vláda v koaliční smlouvě, měli by se jej podnikatelé dočkat.","Wed, 01 Dec 2021 21:59:34 +0000",https://denikn.cz/758910/casti-podnikatelu-by-se-mohlo-ubrat-z-administrativy-k-evropske-komisi-zamirila-zadost-o-vyssi-hranici-pro-registraci-k-dph/,Ekonomika,denikn.cz
Ekonomický růst je a bude důležitý,https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Nevzdávejme boj za liberální demokracii a svobodnou tržní ekonomiku, protože navzdory všem problémům je to ten nejlepší systém, který je k dispozici.","Wed, 01 Dec 2021 18:10:42 +0000",https://denikn.cz/759919/na-ekonomickem-rustu-zalezi-a-zalezet-bude/,Ekonomika,denikn.cz
Pandora Papers: Offshory spojené s Rittigem či Bendou uzavřely smlouvu za pět milionů korun,https://static.novydenik.com/2020/09/logo_denikn_rgb.png,V projektu Pandora Papers figurují i jména dalších známých Čechů. Offshorová firma spojená s rodinou bývalého politika ČSSD Petra Bendy v minulosti účtovala pět milionů korun za své údajné poradenství jiné panamské společnosti. Tu spoluvlastní lobbista Ivo Rittig a exšéf pražského dopravního podniku Martin Dvořák.,"Wed, 01 Dec 2021 08:52:22 +0000",https://denikn.cz/759172/pandora-papers-offshory-spojene-s-rittigem-ci-bendou-uzavrely-smlouvu-za-pet-milionu-korun/,Ekonomika,denikn.cz
"Slavit úspěchy, nechat si rezervu, číst Erbena. Odborníci radí, jak v době covidu nevyhořet",https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Jedním z mnoha dopadů vleklé pandemie koronaviru je i nárůst počtu lidí, kteří ve své práci pociťují syndrom vyhoření. Nedostatek motivace, problém soustředit se nebo pocit vyčerpání teď podle společnosti Profesia zažívá více než čtyřicet procent zaměstnanců.","Tue, 30 Nov 2021 18:32:14 +0000",https://denikn.cz/755805/slavit-uspechy-nechat-si-rezervu-cist-erbena-odbornici-radi-jak-v-dobe-covidu-nevyhoret/,Ekonomika,denikn.cz
"Příští ministr průmyslu Síkela bude muset řešit výstavbu Dukovan, covidové kompenzace či proměnu energetiky",https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Hnutí Starostů a nezávislých přišlo s novým kandidátem na post ministra průmyslu a obchodu. Místo starosty Dolních Břežan Věslava Michalika do čela tohoto úřadu nominuje bankéře Jozefa Síkelu. Jeho bezprostředními úkoly by mělo být řešení energetické krize a vyplácení kompenzací firmám, jejichž byznys omezují protipandemická opatření.","Mon, 29 Nov 2021 17:54:42 +0000",https://denikn.cz/758071/pristi-ministr-prumyslu-sikela-bude-muset-resit-vystavbu-dukovan-covidove-kompenzace-ci-promenu-energetiky/,Ekonomika,denikn.cz
"Nový kandidát na ministra průmyslu má podíl ve fondu investujícím do startupů. Už řeší jeho odprodej, napsal Rakušan",https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Starostové a nezávislí představili nového kandidáta na post ministra průmyslu a obchodu. Stejně jako původní kandidát Věslav Michalik je Jozef Síkela zkušeným bankéřem, který působil celkem ve čtyřech zemích. Mezi odborníky se jedná o známé jméno, v politice nicméně Síkela nikdy nepůsobil. Na začátku roku spoluzaložil nový fond Prime Fund, podle předsedy hnutí Víta Rakušana už ale řeší odprodej svého podílu.","Mon, 29 Nov 2021 15:25:58 +0000",https://denikn.cz/758091/kandidat-na-ministra-sikela-je-dlouholetym-financnikem-bez-politicke-zkusenosti-pracoval-pro-stejnou-banku-jako-michalik/,Ekonomika,denikn.cz
"Proč jel nový kancléř do Varšavy, a do Prahy ne. Expert: Zaujmout Berlín bude teď pro střední Evropu těžší",https://static.novydenik.com/2020/09/logo_denikn_rgb.png,"Nová německá vláda vyrazila na evropskou tour, aby se představila svým nejdůležitějším partnerům. Mezi tradiční nejvýznamnější destinace nového kancléře patří Paříž a Brusel, teprve v nedávné době k nim přibyla i Varšava, kam se kromě kancléře Scholze vydala i nová ministryně zahraničí a spolušéfka Strany zelených Annalena Baerbocková. Úsměvy na Západě a napětí na Východě. Výlet do Varšavy byl hlavně „damage control“, hodnotí ho v rozhovoru s Deníkem N Milan Nič, senior fellow německé Deutsche Gesellschaft für Auswärtige Politik (DGAP).","Mon, 13 Dec 2021 15:53:21 +0000",https://denikn.cz/767487/proc-jel-novy-kancler-do-varsavy-a-do-prahy-ne-expert-zaujmout-berlin-bude-ted-pro-stredni-evropu-tezsi/,Svět,denikn.cz
